mu,phi,sigma_h,rho
-1.0593863418763474,0.952786381137162,0.0023091248206673133,0.43307366118400775
-1.0593863418763474,0.9576988585665052,0.0023091248206673133,0.37115901306906735
-1.0593863418763474,0.9825010374408918,0.0023091248206673133,0.4267136263498287
-1.070188781922629,0.9672473661728886,0.0023091248206673133,0.33185522692977437
-1.0706323390064254,0.9421874717529518,0.0023091248206673133,0.2297322688871843
-1.0706323390064254,0.9222712239998698,0.0023091248206673133,0.22822520874946456
-1.0706323390064254,0.9202616657733017,0.0023091248206673133,0.20376654043489448
-1.0706323390064254,0.9216566545570909,0.0023091248206673133,0.28294064233689903
-1.0706323390064254,0.913371164443636,0.0023091248206673133,0.21703700724704034
-1.0706323390064254,0.9134277003318994,0.0023091248206673133,0.32224529553944825
-1.0706323390064254,0.923687908898342,0.0023091248206673133,0.2497144719796479
-1.0706323390064254,0.9274854646456603,0.002083724033656305,0.23068834660085716
-1.0706323390064254,0.9484300162893067,0.002083724033656305,0.341182204188957
-1.0706323390064254,0.9331543743672805,0.002083724033656305,0.37248360729766006
-1.0666072678635419,0.9298690058569988,0.002083724033656305,0.3888144870537803
-1.0666072678635419,0.9256222450310472,0.002083724033656305,0.45486932116337997
-1.0666072678635419,0.93942569258519,0.002083724033656305,0.4265124785006764
-1.0666072678635419,0.9197265035721411,0.002083724033656305,0.5212275751250138
-1.0666072678635419,0.9301670285943447,0.002083724033656305,0.5628201190240387
-1.0677390243974387,0.9251766663158469,0.0020435126923511035,0.43007192296432767
-1.0677390243974387,0.92892574295842,0.0020435126923511035,0.3935158525886181
-1.0664478295923066,0.9335034125124527,0.002140395685372162,0.424181408549378
-1.0664478295923066,0.9491265031550267,0.002520937973198946,0.3906411915255337
-1.0664478295923066,0.9588849346690617,0.002520937973198946,0.32506644236699894
-1.0664478295923066,0.9336286689131578,0.002520937973198946,0.2203159492053655
-1.0664478295923066,0.9079196358848555,0.002520937973198946,0.3247115127237553
-1.0664478295923066,0.9086031716468373,0.002520937973198946,0.2598256542309977
-1.0664478295923066,0.9187894107359806,0.002520937973198946,0.20155176124279198
-1.0664478295923066,0.9167012180536752,0.002520937973198946,0.17922589133614306
-1.0627199313732028,0.9133790532175435,0.002520937973198946,0.09243715197636358
-1.0627199313732028,0.9526027264451857,0.002520937973198946,0.0480971212451037
-1.0627199313732028,0.9641426370798117,0.002520937973198946,0.247210789994875
-1.0627199313732028,0.9557487442460179,0.002520937973198946,0.2644872888051192
-1.0627199313732028,0.9633381805657037,0.002520937973198946,0.14344196662065
-1.0609140574913958,0.955278671996669,0.002520937973198946,0.22675871592156122
-1.0609140574913958,0.9641673154675302,0.002520937973198946,0.16964730450114265
-1.0609140574913958,0.9744962267238213,0.002520937973198946,0.14109448607366062
-1.0609140574913958,0.961072869052821,0.002520937973198946,0.15358265622934542
-1.0609140574913958,0.9748641450076715,0.002520937973198946,0.07235889404488213
-1.0675824031306838,0.9556245558911531,0.002520937973198946,0.031791494470846136
-1.0675824031306838,0.936613890139911,0.002520937973198946,0.020818333293949928
-1.0675824031306838,0.9180431592977516,0.002520937973198946,0.13001137129903478
-1.0675824031306838,0.9270511804465555,0.002520937973198946,0.06983696645079782
-1.0675824031306838,0.9008714256388972,0.002520937973198946,0.02193688906176184
-1.0675824031306838,0.8884049822772312,0.002520937973198946,0.12924512527409204
-1.0675824031306838,0.9009726432889734,0.002520937973198946,0.1125929594160656
-1.0676019993784311,0.8967311521620535,0.002520937973198946,-0.06671345477649765
-1.0676019993784311,0.9098560504041652,0.002520937973198946,-0.019580900751420688
-1.0676019993784311,0.9065568173669333,0.002520937973198946,0.02224066619259837
